Date,HHMMSS,Snowlevel,Plot,Tleaf,Spp,PsCorrected,Conductancecorrected
7/2/2016,14:05:31,AMBSNOW,5,20.99,salix,9.042204664,0.098284833
7/2/2016,14:05:35,AMBSNOW,5,21.05,salix,9.227211409,0.09874735
7/2/2016,14:05:39,AMBSNOW,5,21.04,salix,9.504721526,0.09874735
7/2/2016,14:08:15,AMBSNOW,5,20.31,betula,10.64533721,0.142883112
7/2/2016,14:08:19,AMBSNOW,5,20.31,betula,11.01617888,0.142883112
7/2/2016,14:08:23,AMBSNOW,5,20.32,betula,10.14361025,0.142883112
7/2/2016,14:12:03,AMBSNOW,5,20.86,ledum,76.75126904,1.273096447
7/2/2016,14:12:07,AMBSNOW,5,20.88,ledum,53.90862944,1.270050761
7/2/2016,14:12:11,AMBSNOW,5,20.91,ledum,77.36040609,1.288324873
7/2/2016,14:19:30,AMBSNOW,5,21.67,eriophorum,12.98749767,0.16794178
7/2/2016,14:19:34,AMBSNOW,5,21.7,eriophorum,11.97984699,0.169061392
7/2/2016,14:19:37,AMBSNOW,5,21.68,eriophorum,12.42769173,0.166822168
7/2/2016,17:43:50,HIGHSNOW,1,20.25,salix,5.284298849,0.129251093
7/2/2016,17:43:53,HIGHSNOW,1,20.18,salix,4.855842185,0.125323574
7/2/2016,17:43:57,HIGHSNOW,1,20.21,salix,4.94510399,0.123895385
7/2/2016,17:57:52,HIGHSNOW,1,16.85,betula,19.90186134,0.087502399
7/2/2016,17:57:55,HIGHSNOW,1,16.85,betula,6.266619151,0.063982017
7/2/2016,17:57:59,HIGHSNOW,1,16.83,betula,11.00359111,0.055264673
7/2/2016,17:20:00,HIGHSNOW,2,21.04,betula,11.29290618,0.102631579
7/2/2016,17:20:04,HIGHSNOW,2,21.04,betula,11.56750572,0.102974828
7/2/2016,17:20:07,HIGHSNOW,2,21.05,betula,11.43020595,0.10228833
7/2/2016,17:24:16,HIGHSNOW,2,20.61,ledum,15.14301739,0.170611329
7/2/2016,17:24:19,HIGHSNOW,2,20.61,ledum,14.20078519,0.173639933
7/2/2016,17:24:23,HIGHSNOW,2,20.62,ledum,13.5950645,0.17296691
7/2/2016,17:34:48,HIGHSNOW,2,21.55,eriophorum,35.15870248,0.249040809
7/2/2016,17:34:52,HIGHSNOW,2,21.52,eriophorum,29.29891873,0.262643879
7/2/2016,17:34:56,HIGHSNOW,2,21.53,eriophorum,36.72828741,0.251133589
7/2/2016,16:54:15,HIGHSNOW,3,20.09,salix,15.13914657,0.224860853
7/2/2016,16:54:19,HIGHSNOW,3,20.08,salix,14.91651206,0.224860853
7/2/2016,16:54:24,HIGHSNOW,3,20.08,salix,15.02782931,0.224860853
7/2/2016,17:03:40,HIGHSNOW,3,21.14,betula,0.160544471,0.078314376
7/2/2016,17:03:43,HIGHSNOW,3,21.15,betula,0.1784449,0.078873765
7/2/2016,17:03:47,HIGHSNOW,3,21.14,betula,0.27298154,0.079433153
7/2/2016,17:07:10,HIGHSNOW,3,20.7,ledum,12.73657289,0.24168798
7/2/2016,17:07:13,HIGHSNOW,3,20.71,ledum,12.96675192,0.237468031
7/2/2016,17:07:15,HIGHSNOW,3,20.73,ledum,13.00511509,0.233631714
7/2/2016,17:09:46,HIGHSNOW,3,20.86,eriophorum,15.9887798,0.167251052
7/2/2016,17:09:48,HIGHSNOW,3,20.88,eriophorum,15.67321178,0.167251052
7/2/2016,17:09:51,HIGHSNOW,3,20.87,eriophorum,15.88359046,0.167251052
7/2/2016,16:28:11,HIGHSNOW,4,20.26,salix,22.53916868,0.302354702
7/2/2016,16:28:14,HIGHSNOW,4,20.26,salix,22.72241395,0.300522249
7/2/2016,16:28:18,HIGHSNOW,4,20.27,salix,22.72241395,0.300522249
7/2/2016,16:33:39,HIGHSNOW,4,21.87,betula,11.46197867,0.117584092
7/2/2016,16:33:42,HIGHSNOW,4,21.88,betula,11.95602948,0.11659599
7/2/2016,16:33:46,HIGHSNOW,4,21.89,betula,11.73370662,0.116348965
7/2/2016,16:41:38,HIGHSNOW,4,20.61,ledum,1.036263061,0.064535956
7/2/2016,16:41:40,HIGHSNOW,4,20.61,ledum,0.785494776,0.064535956
7/2/2016,16:41:43,HIGHSNOW,4,20.59,ledum,0.811309158,0.06637984
7/2/2016,16:45:51,HIGHSNOW,4,20.66,eriophorum,13.7254902,0.167647059
7/2/2016,16:45:54,HIGHSNOW,4,20.68,eriophorum,14.01960784,0.165686275
7/2/2016,16:45:57,HIGHSNOW,4,20.68,eriophorum,14.21568627,0.164705882
7/2/2016,16:02:54,HIGHSNOW,5,17.71,salix,18.96682157,0.259375338
7/2/2016,16:02:58,HIGHSNOW,5,17.72,salix,17.99416405,0.259375338
7/2/2016,16:03:01,HIGHSNOW,5,17.72,salix,17.83205447,0.259375338
7/2/2016,16:07:16,HIGHSNOW,5,19.41,betula,9.411667833,0.146733089
7/2/2016,16:07:20,HIGHSNOW,5,19.43,betula,9.312857672,0.146733089
7/2/2016,16:07:24,HIGHSNOW,5,19.42,betula,9.411667833,0.146980114
7/2/2016,16:15:40,HIGHSNOW,5,19.35,ledum,9.797501077,0.004679018
7/2/2016,16:15:43,HIGHSNOW,5,19.37,ledum,7.962085308,0.007832831
7/2/2016,16:15:46,HIGHSNOW,5,19.34,ledum,9.177078845,0.011271004
7/2/2016,16:18:35,HIGHSNOW,5,19.99,eriophorum,19.11548942,0.144623769
7/2/2016,16:18:38,HIGHSNOW,5,19.95,eriophorum,19.49276881,0.150911759
7/2/2016,16:18:41,HIGHSNOW,5,19.96,eriophorum,19.61852861,0.152169357
7/12/2016,11:14:33,LOWSNOW,1,20.76,salix,10.9165247,0.158228279
7/12/2016,11:14:36,LOWSNOW,1,20.76,salix,10.75298126,0.158228279
7/12/2016,11:14:40,LOWSNOW,1,20.8,salix,10.83475298,0.158228279
7/12/2016,16:59:34,LOWSNOW,1,22.49,salix,11.1334434,0.136099347
7/12/2016,16:59:36,LOWSNOW,1,22.48,salix,11.30572105,0.136314694
7/12/2016,16:59:38,LOWSNOW,1,22.48,salix,11.26265164,0.135668653
7/12/2016,17:06:11,LOWSNOW,1,22.16,betula,6.878547106,0.216118048
7/12/2016,17:06:13,LOWSNOW,1,22.17,betula,6.765039728,0.216345062
7/12/2016,17:06:15,LOWSNOW,1,22.17,betula,6.560726447,0.214528944
7/12/2016,17:13:43,LOWSNOW,1,22.69,ledum,2.965250965,0.19019305
7/12/2016,17:13:45,LOWSNOW,1,22.7,ledum,2.71042471,0.186254826
7/12/2016,17:13:47,LOWSNOW,1,22.7,ledum,2.640926641,0.185559846
7/12/2016,17:16:11,LOWSNOW,1,23.22,eriophorum,6.035761012,0.106410816
7/12/2016,17:16:14,LOWSNOW,1,23.23,eriophorum,6.079372002,0.105538596
7/12/2016,17:16:17,LOWSNOW,1,23.2,eriophorum,6.00087222,0.107283035
7/12/2016,16:40:29,LOWSNOW,2,22.95,salix,9.649122807,0.114594998
7/12/2016,16:40:31,LOWSNOW,2,22.95,salix,9.518477044,0.114035088
7/12/2016,16:40:34,LOWSNOW,2,22.96,salix,9.425158641,0.113848451
7/12/2016,16:43:41,LOWSNOW,2,22.52,betula,13.80615599,0.164956669
7/12/2016,16:43:42,LOWSNOW,2,22.52,betula,13.74638908,0.164956669
7/12/2016,16:43:45,LOWSNOW,2,22.51,betula,13.26825381,0.164359
7/12/2016,16:51:41,LOWSNOW,2,22.55,ledum,7.586538462,0.325961538
7/12/2016,16:51:43,LOWSNOW,2,22.53,ledum,4.480769231,0.321153846
7/12/2016,16:52:07,LOWSNOW,2,22.55,ledum,2.740384615,0.280769231
7/12/2016,16:55:20,LOWSNOW,2,22.67,eriophorum,9,0.117554859
7/12/2016,16:55:26,LOWSNOW,2,22.66,eriophorum,10.34482759,0.11661442
7/12/2016,16:55:28,LOWSNOW,2,22.66,eriophorum,11.0031348,0.115673981
7/12/2016,16:23:24,LOWSNOW,3,22.06,salix,9.872443203,0.101441618
7/12/2016,16:23:26,LOWSNOW,3,22.06,salix,9.419578836,0.100083025
7/12/2016,16:23:28,LOWSNOW,3,22.05,salix,10.59702619,0.100988754
7/12/2016,16:26:13,LOWSNOW,3,22.7,betula,19.11127707,0.284540702
7/12/2016,16:26:15,LOWSNOW,3,22.71,betula,20.97087379,0.289021658
7/12/2016,16:26:17,LOWSNOW,3,22.71,betula,21.93427931,0.293502614
7/12/2016,16:30:49,LOWSNOW,3,22.26,ledum,23.42928661,0.518898623
7/12/2016,16:30:51,LOWSNOW,3,22.27,ledum,22.15269086,0.527158949
7/12/2016,16:30:53,LOWSNOW,3,22.26,ledum,20.42553191,0.50387985
7/12/2016,16:35:05,LOWSNOW,3,22.75,eriophorum,13.16306483,0.142436149
7/12/2016,16:35:17,LOWSNOW,3,22.72,eriophorum,12.47544204,0.143418468
7/12/2016,16:35:19,LOWSNOW,3,22.72,eriophorum,12.08251473,0.148330059
7/12/2016,16:02:48,LOWSNOW,4,21.8,salix,6.075776539,0.113323473
7/12/2016,16:02:51,LOWSNOW,4,21.77,salix,7.133917397,0.112982137
7/12/2016,16:02:54,LOWSNOW,4,21.77,salix,6.860848788,0.117078166
7/12/2016,16:07:17,LOWSNOW,4,21.45,betula,2.465041455,0.144784061
7/12/2016,16:07:19,LOWSNOW,4,21.42,betula,2.999628759,0.149238956
7/12/2016,16:07:21,LOWSNOW,4,21.43,betula,3.266922411,0.142556614
7/12/2016,16:12:35,LOWSNOW,4,21.44,ledum,4.225352113,0.156338028
7/12/2016,16:12:37,LOWSNOW,4,21.42,ledum,1.542253521,0.158802817
7/12/2016,16:12:42,LOWSNOW,4,21.45,ledum,2.690140845,0.161619718
7/12/2016,16:20:14,LOWSNOW,4,21.88,eriophorum,13.41143826,0.209033452
7/12/2016,16:20:17,LOWSNOW,4,21.88,eriophorum,11.65407739,0.201634037
7/12/2016,16:20:19,LOWSNOW,4,21.88,eriophorum,12.76398952,0.209033452
7/12/2016,15:44:17,LOWSNOW,5,21.95,salix,10.2195122,0.124146341
7/12/2016,15:44:20,LOWSNOW,5,21.97,salix,9.853658537,0.124634146
7/12/2016,15:44:22,LOWSNOW,5,21.95,salix,10.34146341,0.122195122
7/12/2016,15:49:08,LOWSNOW,5,22.38,betula,14.41317776,0.256348662
7/12/2016,15:49:10,LOWSNOW,5,22.38,betula,14.82498284,0.257378174
7/12/2016,15:49:12,LOWSNOW,5,22.37,betula,15.54564173,0.2594372
7/12/2016,15:54:33,LOWSNOW,5,22.24,ledum,2.89707751,0.153240152
7/12/2016,15:54:35,LOWSNOW,5,22.23,ledum,2.973316391,0.149682338
7/12/2016,15:54:38,LOWSNOW,5,22.24,ledum,2.871664549,0.144091487
7/12/2016,15:58:13,LOWSNOW,5,22.68,eriophorum,11.49492017,0.153265602
7/12/2016,15:58:15,LOWSNOW,5,22.65,eriophorum,12.71407837,0.155007257
7/12/2016,15:58:18,LOWSNOW,5,22.68,eriophorum,11.5820029,0.153265602
7/12/2016,14:12:39,AMBSNOW,1,22.59,salix,4.305283757,0.045318776
7/12/2016,14:12:41,AMBSNOW,1,22.59,salix,4.26408487,0.045112782
7/12/2016,14:12:45,AMBSNOW,1,22.58,salix,4.099289319,0.044494799
7/12/2016,14:15:50,AMBSNOW,1,22.68,betula,5.846765753,0.092945363
7/12/2016,14:15:55,AMBSNOW,1,22.69,betula,5.853045845,0.091061336
7/12/2016,14:15:58,AMBSNOW,1,22.66,betula,5.758844463,0.092317354
7/12/2016,14:22:43,AMBSNOW,1,21.65,ledum,4.119452972,0.200948925
7/12/2016,14:22:45,AMBSNOW,1,21.64,ledum,3.918504047,0.195925202
7/12/2016,14:22:47,AMBSNOW,1,21.62,ledum,3.298911527,0.195925202
7/12/2016,14:25:58,AMBSNOW,1,21.56,eriophorum,12.59134345,0.239460371
7/12/2016,14:26:00,AMBSNOW,1,21.56,eriophorum,13.04103429,0.239460371
7/12/2016,14:26:03,AMBSNOW,1,21.56,eriophorum,12.92861158,0.239460371
7/12/2016,14:31:46,AMBSNOW,2,21.77,salix,13.36884154,0.200621394
7/12/2016,14:31:54,AMBSNOW,2,21.8,salix,14.00798935,0.200621394
7/12/2016,14:32:02,AMBSNOW,2,21.86,salix,13.81269419,0.198845983
7/12/2016,14:36:04,AMBSNOW,2,22.52,betula,13.53778751,0.173493976
7/12/2016,14:36:07,AMBSNOW,2,22.52,betula,14.06352683,0.173493976
7/12/2016,14:36:11,AMBSNOW,2,22.49,betula,12.35487404,0.173493976
7/12/2016,14:43:41,AMBSNOW,2,23.07,ledum,6.171637249,0.107729763
7/12/2016,14:43:43,AMBSNOW,2,23.07,ledum,5.916007304,0.106390749
7/12/2016,14:43:45,AMBSNOW,2,23.06,ledum,6.512477176,0.106025563
7/12/2016,14:47:05,AMBSNOW,2,22.93,eriophorum,9.101815312,0.124072612
7/12/2016,14:47:08,AMBSNOW,2,22.94,eriophorum,9.243883189,0.133543804
7/12/2016,14:47:11,AMBSNOW,2,22.93,eriophorum,9.054459353,0.130702447
7/12/2016,14:53:57,AMBSNOW,3,21.52,salix,9.302121305,0.105406474
7/12/2016,14:53:59,AMBSNOW,3,21.52,salix,9.460231016,0.107514603
7/12/2016,14:54:03,AMBSNOW,3,21.53,salix,9.671043963,0.1090957
7/12/2016,14:55:50,AMBSNOW,3,21.9,betula,9.703808181,0.152891396
7/12/2016,14:55:53,AMBSNOW,3,21.88,betula,10.32440056,0.150070522
7/12/2016,14:55:56,AMBSNOW,3,21.91,betula,9.196050776,0.146685472
7/12/2016,15:00:12,AMBSNOW,3,22.35,ledum,3.07734057,0.084504749
7/12/2016,15:00:14,AMBSNOW,3,22.34,ledum,3.012211669,0.084667571
7/12/2016,15:00:18,AMBSNOW,3,22.35,ledum,2.246947083,0.077014925
7/12/2016,15:03:51,AMBSNOW,3,23.14,eriophorum,19.69519343,0.27080891
7/12/2016,15:03:53,AMBSNOW,3,23.13,eriophorum,19.46072685,0.267291911
7/12/2016,15:03:55,AMBSNOW,3,23.11,eriophorum,20.51582649,0.27080891
7/12/2016,15:07:35,AMBSNOW,4,22.99,salix,10.03549726,0.130858552
7/12/2016,15:07:37,AMBSNOW,4,22.99,salix,10.08964563,0.130497563
7/12/2016,15:07:40,AMBSNOW,4,22.99,salix,9.656458697,0.130136574
7/12/2016,15:10:20,AMBSNOW,4,21.31,betula,13.52033661,0.507152875
7/12/2016,15:10:23,AMBSNOW,4,21.32,betula,14.64235624,0.507152875
7/12/2016,15:10:25,AMBSNOW,4,21.32,betula,14.36185133,0.504908836
7/12/2016,15:15:01,AMBSNOW,4,22.94,ledum,4.947412705,0.15119899
7/12/2016,15:15:04,AMBSNOW,4,22.94,ledum,5.199831721,0.150441733
7/12/2016,15:15:06,AMBSNOW,4,22.94,ledum,5.477492638,0.14615061
7/12/2016,15:19:09,AMBSNOW,4,22.42,eriophorum,12.79107904,0.226303706
7/12/2016,15:19:13,AMBSNOW,4,22.43,eriophorum,12.29911446,0.228271564
7/12/2016,15:19:15,AMBSNOW,4,22.46,eriophorum,12.98786487,0.226303706
7/12/2016,15:23:46,AMBSNOW,5,22.46,salix,12.35709073,0.136949647
7/12/2016,15:23:48,AMBSNOW,5,22.47,salix,11.55436633,0.138165896
7/12/2016,15:23:52,AMBSNOW,5,22.44,salix,11.48139139,0.138895646
7/12/2016,15:28:09,AMBSNOW,5,21.87,betula,7.592616168,0.126034373
7/12/2016,15:28:11,AMBSNOW,5,21.87,betula,7.164863144,0.126798218
7/12/2016,15:28:12,AMBSNOW,5,21.87,betula,6.645448759,0.126034373
7/12/2016,15:35:14,AMBSNOW,5,22.33,ledum,3.420074349,0.194547708
7/12/2016,15:35:16,AMBSNOW,5,22.35,ledum,2.408921933,0.193556382
7/12/2016,15:35:19,AMBSNOW,5,22.35,ledum,2.250309789,0.199752169
7/12/2016,15:38:37,AMBSNOW,5,22.42,eriophorum,11.55042203,0.204353621
7/12/2016,15:38:38,AMBSNOW,5,22.42,eriophorum,12.17236784,0.204353621
7/12/2016,15:38:43,AMBSNOW,5,22.39,eriophorum,12.70546424,0.206130609
7/12/2016,11:31:03,HIGHSNOW,1,21.32,salix,13.55043025,0.156616871
7/12/2016,11:31:07,HIGHSNOW,1,21.34,salix,13.58881674,0.156808803
7/12/2016,11:31:10,HIGHSNOW,1,21.35,salix,13.60800998,0.156424938
7/12/2016,11:35:10,HIGHSNOW,1,21.05,betula,12.47203176,0.192710213
7/12/2016,11:35:13,HIGHSNOW,1,21.04,betula,12.42872609,0.192277156
7/12/2016,11:35:16,HIGHSNOW,1,21.05,betula,12.51533742,0.191411043
7/12/2016,12:15:31,HIGHSNOW,1,22.38,eriophorum,8.587174349,0.111222445
7/12/2016,12:15:34,HIGHSNOW,1,22.39,eriophorum,8.597194389,0.111222445
7/12/2016,12:15:37,HIGHSNOW,1,22.4,eriophorum,8.236472946,0.109218437
7/12/2016,12:19:32,HIGHSNOW,1,21.97,ledum,4.53540484,0.154347177
7/12/2016,12:19:33,HIGHSNOW,1,21.97,ledum,4.123095309,0.154167912
7/12/2016,12:19:37,HIGHSNOW,1,21.96,ledum,3.943830296,0.153809382
7/12/2016,12:28:05,HIGHSNOW,2,20.88,salix,14.40039185,0.271027783
7/12/2016,12:28:08,HIGHSNOW,2,20.88,salix,14.57998857,0.271027783
7/12/2016,12:28:12,HIGHSNOW,2,20.9,salix,14.61264252,0.271027783
7/12/2016,12:30:32,HIGHSNOW,2,21.32,betula,10.06112671,0.195770692
7/12/2016,12:30:35,HIGHSNOW,2,21.34,betula,10.20981332,0.197257558
7/12/2016,12:30:39,HIGHSNOW,2,21.33,betula,10.25937552,0.194779448
7/12/2016,12:34:53,HIGHSNOW,2,21.48,ledum,2.418786693,0.288845401
7/12/2016,12:34:59,HIGHSNOW,2,21.5,ledum,3.522504892,0.281800391
7/12/2016,12:35:03,HIGHSNOW,2,21.5,ledum,3.405088063,0.277690802
7/12/2016,12:38:22,HIGHSNOW,2,21.26,eriophorum,8.932724252,0.231727575
7/12/2016,12:38:25,HIGHSNOW,2,21.26,eriophorum,8.720930233,0.22923588
7/12/2016,12:38:27,HIGHSNOW,2,21.25,eriophorum,9.119601329,0.227990033
7/12/2016,12:42:29,HIGHSNOW,3,20.59,salix,20.1499747,0.367115977
7/12/2016,12:42:32,HIGHSNOW,3,20.58,salix,19.87394765,0.365735842
7/12/2016,12:42:35,HIGHSNOW,3,20.58,salix,19.73593412,0.364355707
7/12/2016,12:47:16,HIGHSNOW,3,21.14,betula,12.87375415,0.211517165
7/12/2016,12:47:19,HIGHSNOW,3,21.15,betula,13.15060908,0.21013289
7/12/2016,12:47:21,HIGHSNOW,3,21.15,betula,13.01218162,0.209579181
7/12/2016,12:52:07,HIGHSNOW,3,20.38,ledum,4.106463878,0.412471483
7/12/2016,12:52:09,HIGHSNOW,3,20.38,ledum,5.201520913,0.40608365
7/12/2016,12:52:12,HIGHSNOW,3,20.39,ledum,1.181749049,0.398326996
7/12/2016,12:55:33,HIGHSNOW,3,20.3,eriophorum,11.37029955,0.291905672
7/12/2016,12:55:36,HIGHSNOW,3,20.27,eriophorum,11.02613129,0.290630975
7/12/2016,12:55:38,HIGHSNOW,3,20.25,eriophorum,11.40854047,0.289356278
7/12/2016,13:02:01,HIGHSNOW,4,19.37,salix,13.10376352,0.20417492
7/12/2016,13:02:04,HIGHSNOW,4,19.37,salix,13.20534308,0.203159124
7/12/2016,13:02:07,HIGHSNOW,4,19.36,salix,13.30692265,0.203159124
7/12/2016,13:06:24,HIGHSNOW,4,19.49,betula,18.11102305,0.310120258
7/12/2016,13:06:26,HIGHSNOW,4,19.5,betula,17.94562558,0.308052789
7/12/2016,13:06:29,HIGHSNOW,4,19.5,betula,17.96630027,0.308052789
7/12/2016,13:17:46,HIGHSNOW,4,20.23,ledum,6.791651928,0.265298903
7/12/2016,13:17:48,HIGHSNOW,4,20.21,ledum,7.640608419,0.256809339
7/12/2016,13:17:50,HIGHSNOW,4,20.22,ledum,7.492041033,0.254686947
7/12/2016,13:21:08,HIGHSNOW,4,20.45,eriophorum,15.78615028,0.320774574
7/12/2016,13:21:11,HIGHSNOW,4,20.49,eriophorum,16.7964639,0.315723006
7/12/2016,13:21:13,HIGHSNOW,4,20.47,eriophorum,16.9227531,0.314460114
7/12/2016,13:28:59,HIGHSNOW,5,20.28,salix,18.6,0.312
7/12/2016,13:29:00,HIGHSNOW,5,20.28,salix,18.6,0.312
7/12/2016,13:29:02,HIGHSNOW,5,20.27,salix,18.6,0.313
7/12/2016,13:33:55,HIGHSNOW,5,20.53,betula,18.89962201,0.30820922
7/12/2016,13:33:59,HIGHSNOW,5,20.52,betula,18.70577973,0.30820922
7/12/2016,13:34:02,HIGHSNOW,5,20.52,betula,18.04671599,0.306270798
7/12/2016,13:46:26,HIGHSNOW,5,19.58,ledum,6.01375696,0.140124468
7/12/2016,13:46:30,HIGHSNOW,5,19.6,ledum,5.895840157,0.141303636
7/12/2016,13:46:33,HIGHSNOW,5,19.61,ledum,5.561742548,0.143661972
7/12/2016,13:51:05,HIGHSNOW,5,20.63,eriophorum,16.43617021,0.306382979
7/12/2016,13:51:07,HIGHSNOW,5,20.62,eriophorum,16.43617021,0.304787234
7/12/2016,13:51:09,HIGHSNOW,5,20.61,eriophorum,16.91489362,0.304787234
7/13/2016,16:09:51,LOWSNOW,1,23.91,betula,4.04040404,0.055723906
7/13/2016,16:09:58,LOWSNOW,1,23.86,betula,3.611111111,0.05976431
7/13/2016,16:10:02,LOWSNOW,1,23.83,betula,3.282828283,0.061447811
7/13/2016,16:18:16,LOWSNOW,1,23.29,ledum,2.204688909,0.101983769
7/13/2016,16:18:18,LOWSNOW,1,23.31,ledum,2.001803427,0.100495942
7/13/2016,16:18:21,LOWSNOW,1,23.32,ledum,1.785392245,0.099008115
7/13/2016,16:21:55,LOWSNOW,1,25.02,eriophorum,3.797058427,0.086627985
7/13/2016,16:21:57,LOWSNOW,1,25.04,eriophorum,3.716097693,0.085818378
7/13/2016,16:22:00,LOWSNOW,1,25.04,eriophorum,4.048036702,0.085008771
7/13/2016,16:24:29,LOWSNOW,1,25.63,salix,16.50340882,0.191834496
7/13/2016,16:24:31,LOWSNOW,1,25.66,salix,16.69148186,0.190423948
7/13/2016,16:24:33,LOWSNOW,1,25.68,salix,16.78551838,0.1890134
7/13/2016,15:48:28,LOWSNOW,2,27.17,salix,6.749567335,0.068264855
7/13/2016,15:48:30,LOWSNOW,2,27.15,salix,6.711108262,0.068072559
7/13/2016,15:48:32,LOWSNOW,2,27.14,salix,6.672649189,0.068072559
7/13/2016,15:49:59,LOWSNOW,2,27.06,betula,12.0441989,0.137016575
7/13/2016,15:50:01,LOWSNOW,2,27.03,betula,11.71270718,0.139226519
7/13/2016,15:50:04,LOWSNOW,2,27.05,betula,12.0441989,0.140331492
7/13/2016,16:01:48,LOWSNOW,2,26.89,ledum,10.80827068,0.117669173
7/13/2016,16:01:50,LOWSNOW,2,26.88,ledum,11.18421053,0.118233083
7/13/2016,16:01:52,LOWSNOW,2,26.87,ledum,11.29699248,0.117857143
7/13/2016,16:03:46,LOWSNOW,2,26.58,eriophorum,8.094512195,0.098780488
7/13/2016,16:03:47,LOWSNOW,2,26.56,eriophorum,8.039634146,0.099695122
7/13/2016,16:03:50,LOWSNOW,2,26.55,eriophorum,8.112804878,0.100609756
7/13/2016,15:25:52,LOWSNOW,3,23.24,salix,4.293913413,0.056543612
7/13/2016,15:25:54,LOWSNOW,3,23.2,salix,3.715723092,0.058244172
7/13/2016,15:25:58,LOWSNOW,3,23.19,salix,4.106851839,0.057819032
7/13/2016,15:30:53,LOWSNOW,3,24,betula,4.415517464,0.126820467
7/13/2016,15:30:58,LOWSNOW,3,24.04,betula,4.802165227,0.122953989
7/13/2016,15:31:04,LOWSNOW,3,24.09,betula,5.5677278,0.125273875
7/13/2016,15:42:17,LOWSNOW,3,26.32,ledum,-1.174377224,0.097508897
7/13/2016,15:42:21,LOWSNOW,3,26.34,ledum,-0.896797153,0.103202847
7/13/2016,15:42:23,LOWSNOW,3,26.35,ledum,-2.113879004,0.103202847
7/13/2016,15:45:37,LOWSNOW,3,26.66,eriophorum,10.59044049,0.13683224
7/13/2016,15:45:39,LOWSNOW,3,26.66,eriophorum,10.21555764,0.137769447
7/13/2016,15:45:41,LOWSNOW,3,26.67,eriophorum,10.49671978,0.138706654
7/13/2016,15:13:04,LOWSNOW,4,26.43,salix,10.53765547,0.104593086
7/13/2016,15:13:07,LOWSNOW,4,26.42,salix,10.71393595,0.104788953
7/13/2016,15:13:08,LOWSNOW,4,26.41,salix,10.69434923,0.104593086
7/13/2016,15:16:00,LOWSNOW,4,25.97,betula,8.790983607,0.074897541
7/13/2016,15:16:02,LOWSNOW,4,25.98,betula,10.0204918,0.075307377
7/13/2016,15:16:04,LOWSNOW,4,26,betula,9.375,0.075204918
7/13/2016,15:19:16,LOWSNOW,4,25.3,ledum,20.4657017,0.13782253
7/13/2016,15:19:17,LOWSNOW,4,25.27,ledum,19.63499056,0.141976086
7/13/2016,15:19:20,LOWSNOW,4,25.26,ledum,19.1441158,0.146129641
7/13/2016,15:22:30,LOWSNOW,4,24.79,eriophorum,3.95541661,0.038330841
7/13/2016,15:22:32,LOWSNOW,4,24.78,eriophorum,3.939105614,0.039635721
7/13/2016,15:22:35,LOWSNOW,4,24.77,eriophorum,4.053282588,0.040859046
7/13/2016,15:01:23,LOWSNOW,5,26.03,salix,4.611739932,0.031429324
7/13/2016,15:01:25,LOWSNOW,5,26,salix,4.611739932,0.031334562
7/13/2016,15:01:27,LOWSNOW,5,26.01,salix,4.674914451,0.031208213
7/13/2016,15:03:51,LOWSNOW,5,25.14,betula,7.357192703,0.074170073
7/13/2016,15:03:53,LOWSNOW,5,25.12,betula,7.357192703,0.074768219
7/13/2016,15:03:55,LOWSNOW,5,25.11,betula,7.357192703,0.07596451
7/13/2016,15:06:47,LOWSNOW,5,25.03,ledum,3.868020305,0.093401015
7/13/2016,15:06:50,LOWSNOW,5,25,ledum,5.050761421,0.087817259
7/13/2016,15:06:52,LOWSNOW,5,25,ledum,5.015228426,0.084771574
7/13/2016,15:09:33,LOWSNOW,5,25.42,eriophorum,8.697160883,0.117350158
7/13/2016,15:09:36,LOWSNOW,5,25.45,eriophorum,9.397476341,0.116403785
7/13/2016,15:09:39,LOWSNOW,5,25.48,eriophorum,8.839116719,0.117350158
7/13/2016,13:51:38,AMBSNOW,1,28.13,salix,6.071733561,0.064304014
7/13/2016,13:51:41,AMBSNOW,1,28.11,salix,6.071733561,0.064560205
7/13/2016,13:51:44,AMBSNOW,1,28.09,salix,6.148590948,0.064560205
7/13/2016,13:54:46,AMBSNOW,1,27.23,betula,12.72187306,0.091995304
7/13/2016,13:54:48,AMBSNOW,1,27.21,betula,12.55611575,0.09158091
7/13/2016,13:54:52,AMBSNOW,1,27.18,betula,12.72187306,0.09158091
7/13/2016,13:58:38,AMBSNOW,1,26.18,ledum,10.49730377,-0.028759736
7/13/2016,13:58:41,AMBSNOW,1,26.19,ledum,11.43199521,-0.049251049
7/13/2016,13:58:43,AMBSNOW,1,26.17,ledum,11.0724985,-0.041701618
7/13/2016,14:01:26,AMBSNOW,1,26.12,eriophorum,8.03779315,0.038771723
7/13/2016,14:01:29,AMBSNOW,1,26.12,eriophorum,7.632866543,0.041808672
7/13/2016,14:01:31,AMBSNOW,1,26.11,eriophorum,8.220010123,0.044035769
7/13/2016,14:03:48,AMBSNOW,2,26.06,salix,2.549837738,0.042651831
7/13/2016,14:03:51,AMBSNOW,2,26.05,salix,2.665739453,0.042883635
7/13/2016,14:03:54,AMBSNOW,2,26.04,salix,2.781641168,0.044274455
7/13/2016,14:07:32,AMBSNOW,2,26.44,betula,14.05739194,0.164002906
